ID;SITUACAO
7251ae96392ebe66adeaeeb40c608795e415de6c586aece4d8c02dae3648bb91;CA
e0437aa42fec6516aebf90f66f33d912e45f718f1fbbe736ba2622150812fff3;CA
9b8003e85a2cce2514c0e4f878a67a383f531391ef082c5e413aa9e614bf56a6;CA
aa955ae7fa20f64ce619f3e743b75d7ab014f3257dc047535fb38966b6fbcb1d;IP
c81da41d2181b84c489e27a02f5c7f0ba575f43a7497b57edbd84d98ee8a5073;CA
c4c4722b9c8472a606f59577f50c49d474d4483a9387e1966492acd3c3234def;CA
c138b1f336a1382994f9bffad3390bf20da54abcd55c95ab0127e0747923435a;IP
86e2b262c4364d45dc37781ca88608c9964b1f00f1d767a6eecdb11a868558ca;IP
780cb912381fafe18f85bdd58f5033644ae20b7129936b27c3030e8593b88148;CA
8318415b9fac03888116e1f331e29764e3b5444819dd3d4b610381f3849098c1;IP
4c6f915d5dee9b7778b27b3af9bff6ed7235d181d6f4b5bdf543ee485a3fabfe;CA
1cbd1306e032fe871b7797008a8e213cc7d4f38032fb6c1bfd28e813475a6a5e;IP
e19ea9ffe3f046ac9fe1ab9bec0da061c7cf4f21d768703c3b94d69dbdfbb74b;CA
a25a22e209bbf7cec5e38e51c413351c69419819a947ba168b7f787407d7925b;CA
86628d48099359a35f0efdd917ded9bdb6feb551dec379869340890d22cb525d;CA
930106cbd037a4bddd87d364bd8787c707bddeef5fda3f1553464089662ad77d;CA
e619bbf69918a44871358f31bb1df532bc862f7bcc556da6d84c155edb6496d8;CA
44dd7f7309482abbeda1fc00290963a24472faa01d80ef6f1498ddb545f48b09;CA
43a1fd82fe84479e8a26370a63cd4be3ec3ca8bde48eeb1bd34ff38ef40bd32b;CA
5061af72f94aaea143c62f73e0a4ea76bdbfc43ce22a1182f5983b2fc02a8a23;CA
d53c14eb2e6999af961195e56abb7bf819203b87679b13702b3b0307f7701fe3;IP
6d1011302b6daa8fb15a874cd3ac22126e5aeddd5ff372daf325e8eb96fd5ef2;CA
d0878bfae846a4076b0c16f19f99e9a4fbfaa0151e539b995855d80b4f3a22df;CA
f7a404ca22bf576928b81a40e94836ab01a1555dde19f4473e956e7c494d1228;CA
6250fb83751bde1748a5c0547df7206c2808ec25f4e7320d208a3a8d66d00645;CA
af512de390d8969c0490136c7852adcb44c894243e525e443456e90f716e3f7d;CA
1892f1489d5c88dadc756bc6ca8dd23584098f2c8efb8f8254f32e3edb9e4ea4;CA
b138dad4b3f773eb7787d839ea17b3e9986ea3836bc4ab5f2e40d4dfcd32dd5e;IP
f3889a5e0ac92ec2db3bf7b7cadcf99c5fbb790e6a09be9df926d58089c05c77;CA
298e1c52a4bea53d9237218c073fd6111c1f933ced9c76945bf29c74fc972d58;CA
61177b4f5c57f7eea32ae7d122c7c419e2c8e65dd332472286e42f34a2ae079a;IP
14bd7e6002e0de7e7f26275701fda226770a2e86d4c0f573c8673c3cc7804d90;CA
ddab1a41f28498f5bc9eb7e1302c76dfa58bdc83576bbb1520a2f2e2a425c332;IP
222dd89c2aaf86b1218c6a3d89ed1d1c078c1de4b67eae7de4794366ec659958;CA
d991c672951686184d2727a145381231cfb28e78055a5781dc8cdcdd67f55be6;IP
4b15286875c0e041dccf5502b007702b98e23547a65f82c72279565ec14827e9;IP
9b3d363f1b9144ce8c3442bd69c99ad458ce36c0827b0e6d96e5a72b351953c4;CA
8d8771b4798da0925f66802887c6fc6ec61e4de49f900a9addf9d731796a3f2f;IP
ce7972ce0b8103291e720023e40bbff04a8170a39841f24ef7993b94f848272a;IP
79691dabe0fac97ee9831434886855d282f78b52e45d246e24ae913dcb35c101;IP
043ceda6ff777e5d176d128d47dccca1c66afdee323eb0de4c6f17a8cd9c90a2;IP
c152a7a0b1d649051fe076f6e26fcc243fd2dfdfef2ac658e34015a3aa2e508f;CA
3ea45e250971c46d5ab72cb12fb19f43ec8519ead12eeacfd81c7c3f8f9bce63;CA
b07aeca8786f91670801d00ef3e8808c427e9fba686209dc123e67ffe1277fe7;IP
dfafe95a7b1e4d21b565abd5b84485b1fa29036b7a815e8cad0005bc5bf0d4d4;IP
b90bce249a6cf00f95c8b8a7fadd5979e1e8ade2a7e9b2c13201d6a1d824de9b;CA
afabc3bab35b3ed30a0b5fc5ba4765fe525d7c548456a5eed583a9f624e1a408;IP
7e3a34a6f590c3cb6198734e2e22e90e5272b1e7cb9325a80e54de9b57f31118;IP
ee89073a6ae0615226b06ace1acad82e26e6116af8813e944b2ed69899c4b74d;IP
ea0278e2e7d4ff082e681b07aa32fc6d742a6e1458862fe233863e4a4aae375b;IP
8a44bb20cf992d35be03e9f638e5ef2d7c146e9e5aa64419d8da547742f5d36e;CA
c9a4960b8fe261e25fa0edbe45cfd370ed100693e1a8988ba617b99a97cc75e0;IP
411451f844d01c34ae4e76be1a65a4fee3685c55e92cb02282a8fb4411b60aff;IP
282219251ab4d8d03db384e01c3605f61424140cbd86006cebe84dac203ecfb6;IP
0be2f8c3a588baaff3ec06ff1450e2a0f1e668e2b46fa71a57bb960ad872478f;IP
b26f0078a40c8f1eb1ac39a17a6f4ea83f471683e26e1e15c85abef109dd1409;IP
d0a85ed7bcb810dd077e1558ff50cf8ff13d6f6ea4c0c87251dbecaff26151d6;IP
627ef7f0fc7c1a98edf2d7e18180a0bd500623bf3e2dc6640a61a8cd88754559;IP
043af02eba4bc669bf31ce8dc038f174a11a64075139836b380e42211bb241b4;IP
286d40010864442270c91f96b29ed2ccb0dedf14ee12dc3d5d88af9f9cc719fe;IP
b57045056b8c5db800935cd2be4c6980d78ed3041762a3f54664a7fff16a85f3;IP
15e52770ebef6110df6d740d40263c492eeea4fbc3852629b3ef4b3c3ece1fde;IP
69a090bdad95e49c15d95cf26ae08b5614920ba83421a83895b33d5bc5aa5c96;IP
b5f70d1c536a92aebd8e3d88693820851fc59e716cd92615384a2139ddbe89f7;IP
df0e499f22961f01cbdf2e74d69ac70ef8471aa517b6f1b6d0a9022b1dc3b1a8;CA
afd2e8095284c33de9c16ee59ff612389a561c9e59ac2e16696982876785f484;IP
3e53073b4192f135975fa982452e059661f9aa09c825b8227c1625837f3ffc30;CA
82c509c3bbee043ecce70f6447dae2d1ad9b99bb0dc8ea4e82645c11a4721074;CA
4815e4f093ed8d9a7955fd2efa679939d21af23ab0c9fe471d03c0cf69f472d0;IP
09db186757e771875eb9b22ea77e89d3cbd7587dd8165d711b4d92ca3367a9d9;IP
e7000e083d062240ceb3a652a5705d0b2ba8ba02445336b587f9529f76d76db8;IP
efa1949312a4ec334d2cfc811ff915a60d1038a0f07f2010be5d4a25c097ca03;IP
7c9fadffdb4b08f73bea0ea884b2616660343ebe75540a0a9c9652a4783917e2;CA
7361b0812a419e7ce222f89819c55a938fd3207bf9c5515de3ecf9965aab3fcd;IP
27e44ed236ae43b43caf8c993584314b14baaa80e8d1f7fd8fd262f38295c2d8;IP
abd4925fa4763f48ea15e06a754294464ada26309ee4f7847178d7eff26d54e8;IP
b6b6bcd88a1872005ed644eb81cdd94a48721733cd95c7fa6672f460fb59742e;IP
0b891b74131eb9b66fc94327505e800cfa769c3e080a31d25d128923434570f3;CA
766aa9381b2d05671e4559620c4ab3d3db5f02ffc3995e5a580d4322f9a01d0d;IP
f53dfff8cec45d5266342a037859eda678871c13940e8808ddb3c410ff61856a;IP
f36fbec6ec8685c214880d8157ad66b2c22727fa10be12cb5e7389ee1e13a95e;IP
5a2043532543e6d8d2d47383fa0ce6959bd21820921a781cd9d27e1c5925839d;IP
61550b91a84ec78b083bbb61d96ad48d8f2b9e73bf037144956a51fea1b2723c;IP
039f6f150762d8f2135418a52a02022a1e72adb247516d1df84585ff11658974;IP
291b241982cd3e5fe835602bd50ce1ddb48738ffc54a10bce3c3df8140e70849;CA
2f4fe7611d39cb193a86d0a873e5b0d822cefe75cfe42b242642f23578ac03d6;IP
a9e4b2acaf41dc8892b0d26f9e8850529acbfaa4765a9c865597eb2ff11ff8eb;CA
3934c11647ea86f6d44bde5f42636afe5911b6d5e65ee17163c88a132596161b;IP
e8fd31494ff6b0a747bd5eb3f75bbfbf31496842a156edd93d266215dc7cef08;IP
6bec0ea427143baa2579f4665a014a14251977e687530dd590dc1fa6f6a1ebe0;IP
df8db3ecf54bdd13adfc0606cdbd5f4d8b9fbdbbc67e275a7c434a842aa481f5;IP
75ab812e0991bf1956fb9fe457c5c579dd920415f2f6572dc8723be5e478750f;IP
c201360b8ff3f81c74a6677663e7549f015ad0917f9c7c99473abb7ec9896815;IP
003568394bee162dcbf6398636d11381fe181167d207dde79b68df80c51fbe79;IP
67f4d8525edcb24bb17d8db0d6c959036d7dce09daa125f249ab511f5642edaa;IP
6793faf764656c242a1cf675456d3dcf0b8c426f2bd2b5f7b101bb5935733a38;IP
e4f2d1488e35e43e5ce59dc3bca8b4788dcfe5ff5f6980324324e27b858a44f8;IP
fc512df91c653bdacb22edf0ec97fca1fc7175ae29db32b2a57e048f9cf3bdf2;IP
f2a2888209a693586b49ef1739fea2c554a6052a20a871469a3b1253f5c742db;IP
4bdbf0e5f6c79a13498cb5a59f9920c8706816999d122fe0accaaaf088ccb574;IP
dc102db44f35f35e9af3f4aaffc9885176eb054686d267343736c624e1d743b9;CA
265622b1f2273d33688f5c1623c46b3ef2e9dd5a6554c59a3ef46a618ccf712f;IP
92c38ce071f3c1d5d82d96d3aa007f7b7202ed0468f248ffedc3c0020517692e;CA
c7058349b5e3adef5bda37ae819d15badb2e08f635a8cbf91287e9bc6028dee6;CA
801c6841a743755392a88c8d19c0b4424ae149bae63fb56bfacb18940aa3c121;CA
0039f3811aacd667a7a527bc806278a66ad43766d83c854d54e22191f2761351;IP
13b6bf342ed057ee2338399f6edb5623b41b107366ea0563dae74937edad23ab;CA
be93011f1ec83d090f4d4264ee4779571ea278085b53c2d002dd075429c33065;CA
817c90a8ca316a259c2ed01952f4a315eb683cae40937505af5bbb08bc2b837a;IP
95ca34c41c92d108ae73ce3caba60cc358713e163860fa11108b50c622d4f57b;IP
a29e0e720d1e65fee60aec2880a869806888896fc4bc66a4dcb7747a021ab989;IP
41179409a6d6a1e3a3169abc1ed387daad6a4d74e12122659e2ddfb8d93ef92b;IP
0aebdcefb08bcade3640af03757912105c314b3ac0580e4acff03c58676b381f;CA
5fd9b1b2397952cc06d395b0c335fccd4ccb94272ee0e4a86227cd7f2aaa9906;IP
b4418b73be46f27117974ad5515e9d8726140bbf9819652eb6d2d2ff7f9e25a1;IP
c68b1835c365ead384cc9c4b6366f59191f818efa49ef1b60d946909eb660b87;IP
9df083991b3e6fc3d9855edad15eab51c5c7bc8d2026a2eeb9a8424fba3ea059;CA
8d9e280fae06ea2daf9e0e80fdd480aa97f4fe56bc68d4f7d816d750721382a9;IP
9fe534b9ff53ed442bc4145a3b41191a2fa76d75234e608a539c8aaef5250667;IP
762c39660af27ce9c856a7d50c559147f46dadb9b9827d6aa0cd8c978f06a79d;CA
c2c853182f73c7778a543297cc7738d138385f70ab61f94b7a8241217020d6f2;CA
a27573c034614f4ffa2b300f032317a23de2ceb4098f1c9454eeb2099e2a43e6;IP
1a06811697461fa10e7cf9e3d3d7fa4f2e73d619f964313fcc9588be98452660;CA
2cdd4a29bf72b13f6ea669598cae8609aba378cf4f6519f323340e9838619b55;IP
72671f8533f33dd2ebd3eef53b75072bb7232bd7f38c7392d1111c93334f78f6;IP
4be3a0217a4b88373910ddd9e0008f8d0c03c489294b1e671bbf9acde1dbeb1f;IP
df248c564e4c979c35244df5aea5058f9f8f6fffd65dc7a75f3da0cda9b51b3b;IP
f8e43e12d028858154fb5340fa706eeed42293f67fc6c9441c2f77ae60a923e8;CA
4bc3d41d42b8b7a20d9b8802f96155e40221bd1c1eebf168885207f73667af76;CA
077d95a5507713c47e41425f3b962f5f8bcd84f1a09cc7cf2be8f76bfab08af3;IP
b39f48b29ef6f8d33bf761ca4d3d3c3619f0eb4b164e0f9415566d1c07f01e09;CA
279fac2a63ba6592b1331396db36a288b2b7302d53ae3547312978490995c90a;CA
5c6cb0054f04d3774797b886dfe9fcd3083a891f8da00c28f506f4d91014dcdb;IP
c120e251d739a4ac8c3f7e37c33b8a80c3308acc95788a2a7bd2c160eb4e6ff2;CA
ea49ba597f899b34313b658c5b5c8a9d1f302718445e6c13d6692db2b61ca59d;CA
9ed4f7c430b9d61b413efbdf978eac27ae7175a5ac47403f3e897d8857b1368a;CA
da6d552fb4068c4183f143f6e0afe9d4e7175b3bb1b2b31f91e25d89427fbeed;CA
4f82116598fec311723176f5c913a278e0561f07fc5ff1d555cd31d5386aa013;CA
39f199c54ee273c8cf9a86aed1c0a2a0c5dc2d470f62eb09596435e436e35f9c;CA
4eb357bff8450331d6fa75a9057cc1e5273d2d2277331102b5f18fb3e43a6afd;CA
99bd08c0ef6eb25493c54535b0a8f01d29a4b2cce45bc0abc1f8a9edab440d8d;CA
4ec759e0dc41713c9a72c497565627ab71d332c3035938f8b6c23815405f6ca5;CA
39d5ba8a3acdc143218ea03bff68adef7a8f617a921c68d217436e714794f4a3;IP
1f4b26ab4b523eadf9bb4b4b08ed4e536b44c310c721d4868080f8ad4ba39a77;CA
cc304460db02bcc52cf16c73892eb03dd60d7e94884c5526fd3d2b1a4cabef16;IP
ebc179e384d68e8a8c442b0f86c8d22acb7d94c71a63ef868f969d907a739e6c;CA
de2c234e0f9b154524bf91c373478e5f7218582193d84c36e21858e596a2684e;CA
800672e339dccb9d6490b43435618e12b7a4966d79ce820b3e278a1071d05e2e;CA
72d6f8bbe7f002b93f7d562c6b79fc5557dc456667c9153028cc053b53468040;CA
7544ae6e3a58242f273840865e2a2cfd9610b49c3dbf1708067b9e0f77323fdc;CA
18a8ae09cde83657c2ff3df25590735f6cc025e938c22b1324edb35fc8ce017b;IP
d1af67db7f0338130295f79daa71e3c111bcf7d69bfc9bff7042d4234c37363f;IP
4f10731193fc0bf0815ae4f8db74846e008ec661ec60f0707a8d95b05b56d4ac;IP
4e0fd01b820206479d1ddeb538f5f367c7b1fc6227c01acc456785530f666bff;CA
78962c7b61d2fbe43a358f75f81a10a3cbfc504b594b676497bab926182122f7;CA
83706a94de4fe618b11c32783086ceb0556d7eaa40ce2b2ab890592e6927bda4;CA
48ce8510d2fdd0ca9a0ed61dfc6c8bf72a108ab529f11f17bc83f00ca58bb7ac;CA
ea4869b53b16e2991552756cd1170c555b4e64b3a964f1ee0702b3c49518652a;IP
3cf0acf748f3f863dc493ceb51e2c45a1a213c9fe0725ab4c59302fe50f4155d;CA
035d2f9611a0c61d4b701aad86fd449bbab429aea2c4c552bd085409aeeb6061;IP
fc83d09e36e7a1cdb918054e892b2a220f71b2476c79e939c8c6022727b09b4c;IP
783ef2ab16056837a4ccd0d86629bb14e0af3f6086ff41c31a70454ddd056587;IP
7eb552cc0b30f59a6cf53db1f2d5e628ba364a098a710fb1d7af33149d7963e6;CA
dcd71e69ec2014e1e17869c29134dea5d98e67a7e477071bea082079d847beb9;IP
7c4c2b7267659b915f46ac0b48486bd897d2432178df863689920d464c85339c;CA
6b68a423b3800db658e0b901d70fb0743e0cadfcc6ac7a4d97ca8dd99c1cd4f3;IP
581e7770071e1ab9fbe2fd1bffdf7da268c14a6efd4c8972ef426557299bab64;IP
951076583cba6647a987c6d59ec6787ef4ded8f6d04204eb98d47cbcefbb4eac;IP
660632e2e106ad60129014dd91d72e833decaf7832f9e843a8661d9d939dd255;CA
7a523319f9a940c45114ead164804fe2dd0dd070b8d7e949642129da27d70078;IP
15f3bda00741cada4758950c05546d493ecef55580ea5a5af57fe25f835beb1b;CA
095b550193c504340ea06b0d2aad637471306eee441135700c9b7afc9fc1ce56;CA
265ce164b396ad2564ef805db2bfe9ebaaed697b0aeb3c1997e42927fda2da4d;IP
784f8f4b34c81c0b720d4b42c899ba72841763560c05c7a3240f104e935ac4f0;CA
c2e14ae5919e59ee5f14dfc03700233253929c056881ab7e2f0cfd75239b3363;CA
b63e176d906ac47dacbb7449cf0d34be8def575ac2389a39e805bea063404601;IP
048c5f7adc47afa1d2798a4431fb5bcaf014271b995be0d44b5b71ff34ae0c5c;IP
333c527f694b191ca9da57c4d6ddf3c6274a63804aabfc8f9e28dd14eb511f7b;CA
9b08c1719244798bf213b95de12b7153b99e1738bc961c2bd169334913942ecd;CA
450785faf6c3de4f7283279bbb642d57d6a8b642a0eb8ab8b10e11faa40d02e7;CA
e90a9806430f66a2627bd23f47cc89b2b359f09680b358bb483dc3cb4fc6ae44;IP
f809641f139532a303d0e72f5a4d6047671473014162b9e4e86e5601883c50d2;IP
e24a032699accd5a1b7b812e58dd19696e39f7360fa02a51da69c6be4c729150;CA
22286757d2793989be417c0385ddc56ebdaf8f8b78eaf71fcc2200f4256cfee6;CA
d96094e7bf20873261761e234137606422771b2705f14318fb34adb99b5493f2;IP
4c1d15eb17fe5fc9bbf69d221e3a9bf85878779cb9794f68806b1248d173ecd1;IP
0b387cda074362b4c50ca03a95b22f4b5d213246ce47ec5c685fcda187213d77;CA
2160c620382020fb9f8b8fa092809ca6a1508d093b013c6b512848a4ac322cfc;CA
c7b92b2ee0e26b9591fa03a37722c876ee200050ded24b06d1936bfa899e46aa;CA
071ace2dcf6f5f6bce9161657060c96ffaad287bded0ea1ed1eb7feec8a8f339;IP
db58e8e319df85e04f0e909d8d3fa789fa1427dd065cf83a728b959efb9e9e43;IP
fcdff3825a5d4624993c2d385a06b3de68cbeed9fe182795ee81b29d4cdc2bb6;CA
4801a8f8a31385f8fb929e87912a9de1c69295dd68a373def64f8fae0bff44ea;CA
2c289e489b4dc9d10a58b64d156079239813a1b253e8b24b4e148b4328db80ec;CA
747bd804c974d10900522a0909b05489a396696afbe9a2ac2490e79a99dba2e7;CA
9a33279cbf7747643fc0ef37dddc889126706f29517836e3ab3f83e3ca1014e0;CA
a3dc68df9767ed55f7d97e4b99811518a27da42489930dcd2657ecb2fca80677;CA
1a2af49e31aecde422a3421aa2b0108f10a4a2e07d0c5d4db0cda6b9c81d00a2;IP
84c2776741fd90ac19f098a37f071ccb81b5dee27dabb705e95a185a3478d273;CA
e0a9788199e43ea92e84ec1642dc49669d28012c3d47cb7716f6be25007b77b6;IP
f52ce159e1424197fa5e1547b06abe673b3b3cb220196fffbb8fd0dce74ade90;CA
99ce3f2187f47f97aa2cfd18ad7e389d9231a5a49e4c7356b9fadf87f4ce8e96;CA
7f13778c9d3e7cb5d3b440253d3bd804dfe21d1f88d6cb51f6719483e024310e;IP
4310e5489fbd8d9ba88532f22ecdf8b2b7c371d92b525918b2fe85c6ae4c6eab;IP
c325dea687d2f865b897af7b438585024711007390fce19c1fc0a7ea5ec978c0;CA
22cae38acfd28e59e156230aa2f0f096454b32b85b78dd28cdc05a9a27694a92;CA
1b992df4d713beb9dbbbc91993cd0c7db54614c62958384fdb9f3b7159115b83;CA
d5371bf9b09ca1c2bf63e325e1f9176c473642ba069247af71ce391588d1138b;CA
63f45d11cdd63e6032ec36f251860e549a1297b73279619139be0d6db5c39ff7;CA
2620cc5ce6c10544e5990b3cd8e196ab4f6b1228657426e13cfb0945cfc856b4;IP
24d7f722c7693adea11d07d8b45287b4430cf451531973c259e73bc347391513;CA
78a70997b2825ed55d6bb61cecf3ab2f8cb8d35e6b4ce075ae3952ccc3675308;IP
6bef07971c386f0070d841c20224015ae49e8e744ca0c2aa631849ca12f4ed5a;CA
caeecfa95e1f97d0752483252ac6d07d19cec85d8c565ea18525941a200adc46;CA
3e5ed742e2f6532b631929a8220574c4a68d36fd4f23d346eed210af030cec01;CA
381886f6dde315ca4765f011863dff49a26c454635538aed541fd7d71a5e0674;CA
73bb2051ce159423b51437fcef4cf7f0ccfcd9ad3fb8d3f0901a168223beb064;CA
72cad4344232d80b781a19b4e9b73ef7125527b6e145ebdfe53d896d4619ec04;IP
7bf40b6f5f9e18381b8bb40cfb8c00fdcefa643ed6ffffbf7013fb229069741d;IP
d512477229891b8b27713d00a42c9b1818f279bd965f108c398b8eef635bbadd;IP
4a22027eebd048f86ac568314642f5c24c4eca910f8828e53061a3181ac37575;CA
1a48c27e13c8bd623f0b778da72a35568b1eb59cd1507dfbf6188f2e4a1813ec;CA
6f43c21d9a63b862c2bf6fb863cc87a221ed389124aca846aac836991c9988ab;IP
a7affb801c8b751301d99659a6f0d1dbe8683156b63ceae9f128931ddb4b1d17;CA
da14c1810238865e504d969aef0ab01ebb9bd034348f37ba10c93c2da547c061;CA
1a72be1da4ab08398244be25d5deaece16e2015f442b8226c977f3b51e5fbab4;CA
ee7c320973e9e5262ce75b7f72f2f762f04139f28e5bed4d7b2c1cd89d74584f;IP
4a55e10ca69fc60376420146d72fecb875a40f8c4d1a4b45e667a91336bceb4a;CA
e715c21d8be9b3393bd2c8debe00e9ae2d26f7dedd5973e4b504e96af931e4b1;CA
db4a98bf41673e37f91a3b11c00df0b7b849ce214f5e71f8bd9bbf3484630b1f;IP
b268e68a55414721eeae58d0773416b4b60ceafb7d6f7ab64f09a00a30046bee;CA
443f241f56ec7f576886521ab91a34ea59c4d61514c2ef6803dab2afce6aa9ec;CA
9c83b479ed5172183fc078a8282ddcd0eca58229aa509c10ae9bb805be090226;IP
5cb0ac48e03fd097185c3894e181c8604946142844374a25edf09c2f900a57f3;IP
bc0a106d5eb862f55db1549238091917a633bd396f10bc82f81840e41dda6a92;CA
846d68ac4584d76bc9a3d03029b8911ca47a337e24daf9e089057d896deaecb6;CA
4e92aa06290fdc61c8ec838272d792c50be0833a7bd233709edda14afe677824;CA
6050c26123aa994064184658eb63cceca05e82db036c53e7e3cea334ac7355f6;IP
af1e349f10bd1ce91208f8070b7742187eb2ed064d90340aaa0b2db6c4450e4c;IP
b7bfd858192543d0ee62368aa375afe46bd032e82b3ec67dd523b9ce19e20a60;IP
b4c4031aca9e6a369f7b54546856726cf9646bb543a06c0c16ff786c0d48ee02;CA
4dd7995d48077d3353c51365a9ef47e6da1495af8c866c123d629e7e3d4cbfc3;CA
e874ccbad8d930a8166224dda45cf88ab19747cf3989f400457cee3c2a37b4ca;IP
39337d2cb6c456cd8ccb24a2868638cf4130bd2ea831b80d13e0ac824919648c;CA
2da8cea0cc4835f8b8d3c4d9ab668bb78698661aedd121f146749fecb365826b;IP
019240034d1ef02b50d5301343224e658a73b6ad4cac179002a90b2002ee7fa6;IP
eac53836cc95b759d94b0ed62290d72781e4187329594e5b4172c108bdb1b4c6;CA
51da767f3807ee3fbbb051f388cdf1be7def5aaf4ba5783c9ab38cbdb0c4f795;CA
a20e4df7b96defc53f865d3d6152763862fbe21515530e4bfbc646ae53ca66fe;CA
4645547d866b6e1d056bbf0291d9d8ffbf5fe351214958d32a4f2b823df7e291;IP
b4903afdff62af170c32144c2cf1f10ebca398f91f7c2c59ead72815855ce791;IP
5ff579d0f9732c9139fb741458d88b39b7006e231abe2d1e4af5522d71ccaac5;IP
fbf0d7f5495b2092c3a2db6ae98ead5ea86e127f81068d347c2d980ecfbcbed8;IP
a3cf2b2ccf7d8be2446af48350bb9fc9067c3e2c86cdbfc918c163839eba85aa;CA
5236180d6efb30919a7097f2c514e100e1c90319fbef0e6ea0b335e68aae146d;IP
1a198a161fccde8a5725a64fbbf017fd138b755e6dc72c24267e1a18c12ced70;CA
99f5150f5aeeadbc80d5a8ff8a697fd889498dea30101ad032023e67caf3fa5d;CA
e4465d8d24d178a121081aa5fb37664fd98ba997a4b0c763ccdf0809e8e06d78;CA
77328cd4a29c3f260059f5e46a4ede3510f1734a7a916e6b83e1b900634eef4c;IP
2c590059ccf2794c3b28ce56b52983ad7ee891144711c3d76e0e37af04b30c66;CA
0fee3babe290e09737d87d181d5e48a8bacc3e052a20f56a8b6a4e77bfb8bc21;IP
1a3cb9379bb15227ddc522df6c631700f09961eab85a79f25bebec44d870028b;CA
4d8ee7f3aae8852989b7910a769da20e3d79c804229fbbd79c642167c23d4a4c;IP
bb9f6775657409ff4c05c3187a8655e6a83491ae654a1b0605807331e02c2296;CA
d1e171bcc2d9a104e0944d476dd85edfcdf9f3206074f2a91320df1b5a2916ab;CA
a9c3f0de2171d4e1c0cad8695f45dd939ee68bc88c008fd18d6ee071f0915483;IP
76ca8b8f1ba16416bfa19931c6e2c8b404c63f1e47ed5ca1a329a9240a1b0651;IP
007d0cd8a90f187525e7fa6fca7708b735fb9db06579cac5285987adf56c3ee9;CA
d746c06c881b9699156e905293c0f0bcb6b18255ffc61cacf142315c02e63d38;IP
1966f979e75b82256a6b7ac02b0dc2a781db91ca455f4a8770be7e84806586e6;IP
f461e84b60f8d48397871a6ecb0c9c85dc652460bc5679dea96a9625cd544915;CA
d388f89b5ba1186f028649f83358f4af1fd5c762a72e70e98f88aaaf1885034e;CA
7b999c289363caf9ebe2006162f912f852bc0f12e68021d733504714982b1f64;CA
a921ba62ed1bb4592229e1ff9db26992e53d43dbd1f5e6816a652e49e03da248;IP
abc5ac6803be51a6927ed326f971e64d3f374132e32c2c658faab16dac9065ed;IP
e0fa2a3d181d40e968da8d3611d383c634ccf0cc1f82c30664f10ef826982a25;CA
a829dfaa1daa48e85264354c3583f41ee31d4bff6ed30142b6cd7a3e0f35be4e;IP
a16ee97abff7192c7794e4f87348650d30c5e174ae2530888932bd9a11def50b;CA
07c9e228d9cca19915a3c0d04d9f3c1c34cb78a389d53b01ee77d6b30cfa91d8;CA
8341f5d098a721d6619cc7e7a37c6710a37f43192f616b8be9e16290b2444943;IP
06f1ed6c0001ef8e572ce6d0c2cd2f87efba58c5dd10633b671fccd6e16c35e3;IP
cfeae8584fba973723f8bde3fd2839fdda2a8643bbd8eefffa12341feb53b8c0;IP
94682bf083d195374e661de1df23b29e6c4a5f2f9dc7b57cc1ccc181ebc97aa9;IP
8564c3d53b68d79d61dd66ff9d225e982268a1d54b4904dda2fe83b7fb780e26;IP
6a6a89f9f55912f96398421df17694ed7ef5cb10e8dc5f187a689ee2850f5678;IP
f75f010fb32fc48b224e33889bf5194fa222b6360feca55cf14d5eed327a9bab;IP
90879a6d0cc494a50a18ee293e8ea96fe55e69f072202c6beb42695465ab8623;CA
19d2637ff019961879cd9e50fe14914e3259d233e26dacac6db52b655ff24d84;IP
36a8a5d72785b273cf14a9207dcc77c6cdb88e293f89a67add3061adbdacddbf;IP
d1f9d31871080601ee33bf929f4ed3115b00fa52d4779b580dc7bfcaf5c226af;IP
df110e1baaa17b082e4c90c73d9981557ccba50443ae857179498e99c3a35de1;IP
72676a481618591393f55e301afd78aee4c587473f718902c660f025e4554bff;IP
51fbffec219894ed2a25e05a38ba34bc7aee02510f217681e5151b18dc89103a;CA
47182ba465b198cbbf83507fe36b876c2839832a41e8f62183c1b144e99e5046;IP
60e942295bfaedf4f812b5f9fca3a442d6045f75bdfe8610da76236e0a7073aa;IP
5101ad190c42a34199cd33c686709a832276b811fb393dd801da52bf92ddd322;IP
e13d1c8f0c7bc0eed54e6647d775d4879d30e7fcb3692a88b79615a1fa8d1395;IP
4e480c9a4b3abc04b34b22cab2efdcb3fd39c642e79cb04779656f0bf1a39746;IP
9eb12459701f5f465bbd05a03afe99d88fd8fec3c0b32f792bc1e4725cbcece2;IP
9bb4d9e371c1ed4a5be9beabaf9c6a9616700a739ec1ab9c52ffe7b697022de5;IP
3ab72fb9152f21e3f0d99b18fd546fd98a6c990d168f8b7b4d18bb134cb130ef;IP
306ba728d7bc7402b0259b317126b7acdc45a1c4c7baf45d43d53285d1c687fe;IP
ba4853498487bebc7028e220aa8a9d0c37f4959024fbfea6f4002dcba24565ac;IP
a7a57205faa0d4105e8eaf6b6a94495a6453a37f6828ccb5cdfee31b3bbf6069;IP
c59f5ba09ea4e879f81bbb9caa33abe1b52a490dcb4fc82c2ce7f1a09e19c56b;IP
e7031936203f9544a0ef07eb697c7d8f16a32a0094f2d92d3626a75bfa519fd6;IP
